postDate,responding
2019-07-24T00:52:54.000Z,"#NiMUVniUBERniTaxi se viene el KarumbeMoto! Y noooo! Inaceptable la innovación que atenta contra la cultura aguante la ciudad andariega y culta!     Hombre creó ""Karumbemoto"" en Villarrica https://youtu.be/WQrFIGnKxoM vía @YouTube"
2019-07-22T14:05:44.000Z,"¡Escuchá nuestro nuevo Podcast!Entrevistamos a @GustavoMonaco experto en OTT e Innovación Digital sobre la TV por streaming y el futuro de la televisión. http://Television.com.py/Podcast O en Spotify, TuneIN, Apple"
2019-07-22T02:30:21.000Z,"No hay que poner ninguna traba a la innovación. Lo que hay que hacer es desmontar el sistema corrupto que es negocio para varios políticos y dirigentes del gremio taxista.Eliminar el sistema corrupto, asegurará igualdad de oportunidades para todos."
2019-07-21T18:06:04.000Z,"#Expo2019 Con masiva participación de visitantes en el stand de #ItaipuBinacional se desarrolló la charla sobre “Computación Ubicua”, a cargo de los profesionales del área de Tecnología de la Información y Comunicación del #PTIPy. #TecnologíaParalaGente#Innovación"
2019-07-21T13:12:40.000Z,#Expo2019Hoy en el stand de la #ItaipuBinacional tendremos charlas innovadoras a cargo de los profesionales del #PTIPy. ¡Te esperamos! #TecnologíaParalaGente #Innovación
2019-07-20T17:55:36.000Z,Charlas de innovadores del PTI en el stand de Itaipu Binacional en la Expo MRA 2019.#Expo2019#TecnologíaParalaGente#ItaipuBinacional #Innovación #PTIPy
2019-07-19T00:44:44.000Z,#Expo2019 promocionando las “carreras del futuro” con tecnología aplicada y con mucha #innovación #steam Nos conectamos #academia #Industria y #gobierno  @cisoft @fpuna @MTESS_PY
2019-07-18T17:33:51.000Z,No se puede hacer frente a la innovación de esta manera. Es una guerra perdida. A la innovación sólo podes enfrentarla con mejores innovaciones.
2019-07-18T03:09:12.000Z,"La Noche de la Innovación se llevó a cabo en #LaGranEstación , stand del CONACYT, en la Expo MRA 2019. En la ocasión fueron presentados al público  varios proyectos con base tecnológica que son ejecutados por el programa PROINNOVA del CONACYT "
2019-07-18T01:03:25.000Z,"#Expo2019 En el stand de #ItaipuBinacional el Ing. Juan Domanizcky del #PTIPy habló sobre “Ruta Verde”, con el fin de incentivar la movilidad eléctrica en El país, aprovechando la abundante energía limpia y renovable de Itaipu.#TecnologíaParalaGente #Innovación"
2019-07-17T21:04:41.000Z,#Expo2019 En estos momentos culminó el taller para niños: “Desarrollando el Pensamiento Computacional” a cargo de los profesionales del #PTIPy en el stand de @itaipuparaguay. #TecnologíaParalaGente #Innovación #ItaipuBinacional
2019-07-16T23:42:52.000Z,"Yacyretá recibe el premio al mejor stand en tecnología e innovación, por parte de la Comisión Coordinadora Central de la XXVIIIa. edición de la @expomariano2019. En nombre de la EBY recibe el Consejero Víctor Miranda Ocampo recibe el galardón."
2019-07-10T21:47:39.000Z,"La @ebypy y la @contraloriapy , firmaron un convenio para implementar programas, proyectos y  actividades de apoyo interinstitucional para innovación de procesos de rendición de cuentas. Rubricaron el documento el Director de la EBY @NicanorDF y el Contralor @camilobenitez23"
2019-07-10T16:48:06.000Z,"El mismo tiene por objeto implementar programas, proyectos y actividades de apoyo interinstitucional en los que se fomente la cooperación y colaboración para el desarrollo de políticas orientadas a la innovación de los procesos de rendición de cuentas a la CGR,"
2019-07-10T14:14:55.000Z,"Plan vs Real 6/66 en Excelencia 6 en Innovación6 en Pasión6 en Intensidad 6 en Ambición 6 en Equilibrio  Mi familia Henói! Lo logramos #Handover en Asunción, Paraguay https://instagram.com/p/BzvT0tkD_Vc_jbNWH4XFnBnrBz0pwNwOdP8IXU0/?igshid=e1y7gx18kkwe…"
2019-07-10T11:51:17.000Z,Otro “Premio a la Innovación” de @AsuncionMuni Se suma a @app_muv y @TopaApp y casualmente las tres tocan algún botín político.¿Qué otra iniciativa innovadora conocen que haya surgido y la misma Municipialidad se haya encargado de trancar?
2019-07-10T11:21:23.000Z,Los servicios que prestan MUV y UBER no pueden ser prohibidos o eliminados. Estar en contra de la innovación es una empresa sin futuro. Los taxistas de Asunción han demostrado ser abusivos en su accionar y desmedidos en sus reclamos
2019-07-10T02:44:19.000Z,"Yo estoy re a favor de los taxistas, no puede ser que el crecimiento y la innovación cambie nuestro país, nos merecemos nada. *Abraza a un taxista ANGÁ*"
2019-07-08T15:28:03.000Z,"#CampusParty2019 viene a Paraguay, y se suma a los 79 países que viven la experiencia de la innovación"
2019-07-08T12:59:52.000Z,"#Expo2019 Te esperamos hoy para las charlas sobre: Experiencias de Divulgación Científica, Discapacidad en la Era Digital y Actuación en Geolocalización, que se realizarán en nuestro stand.  La temática es Innovación.  #ITAIPUBinacional#EnergíaParaLaGente"
2019-07-07T00:41:34.000Z,Test de innovación para emprendedores: Un elemento que resulta útil para medir la capacidad innovadora.Dinámicas de Creatividad: Intercambios lúdicos para potenciar la capacidad que los emprendedores tengan para poder encaminar mejor sus ideas de negocios.
2019-07-05T16:57:20.000Z,"“El valor de la innovación no está en evitar que te copien, sino conseguir que todos te quieran copiar” @laconsolidada 58 años trabajando para y con nuestros Asegurados"
2019-06-08T12:41:10.000Z,Marca paraguaya con nivel y jerarquía internacional @kyriossport innovación y buen gusto en el deporte @LuisBogado2
2019-06-08T01:37:00.000Z,Innovación o extinción 
2019-06-04T17:45:24.000Z,"Con materassi_colchones #reinventamoseldescanso #momentosmaterassi #boyteks #calidad #innovación #confort  en Asunción, Paraguay"
2019-06-04T16:07:03.000Z,"Hoy en #AlFiloDelMedioDía @alfilomediodia compartimos la mesa con Federico Mora y analizamos el programa de becas al exterior @becalpy para la investigación, innovación y fortalecimiento de la educación. En vivo, de 12 a 13 hs, desde Radio Chaco Boreal @1330Am."
2019-06-02T13:55:11.000Z,"Estan los influencers y los qe dan charlas de innovación, y también esta Perelman. "" No me interesa el dinero ni la fama; no quiero estar en exhibición como un animal en un zoológico "","
2019-05-17T20:08:39.000Z,Viernes.InnovaciónEl minidrone AirSelfie permite hacer selfies a distintas alturas.INNOVAR - IMPACTAR - INSPIRARhttp://jyp.com.py
2019-05-12T00:30:11.000Z,Esta es la innovación que buscamos (?)Me entero q @waze es paraguaya! 
2019-05-11T01:33:39.000Z,"Viernes.Innovación: CoCoon, de BeeLife, es una colmena 2.0 con un sistema térmico activo y características IoT. CoCoon ayuda a las abejas a vivir más tiempo, a cosechar más miel y a vivir en un hábitat completamente adaptado; además de combatir Varroa, el ácaro que acaba con"
2019-05-07T22:15:09.000Z,¡http://cerrito.com.py es el evento de Innovación más internacional y más relevante de la Región y vos no podés faltar!
2019-05-07T16:07:54.000Z,"Otro antecedente junto al de la pelea del Pigu Garay y hace más de 11 años. Claramente no fue una innovación lo de #CaneloJacobs, además de que en el reglamento figura hace casi 20. Muy buena esa memoria, Marcelo!!!"
2019-04-08T20:09:07.000Z,"Consuelo Merino Scrum Master. Diseñadora de productos, lider de Equipos en Software Natura.  Experiencia en proyectos de innovación para USA y desarrollos utilizando tecnologias en la nube.Conocela! MUJERES EN TECNOLOGÍA, 10/04. Inscribíte gratis: https://bit.ly/2Hw1wr3"
2019-04-07T19:12:29.000Z,"Innovación, inversión y fuentes de trabajo vs. Prebendarios, Nepotismo y Corrupción, vos elegís entre el Éxito o el Fracaso, Pasado o Futuro esa es TU ELECCIÓN."
2019-04-04T02:29:29.000Z,"Gracias a @joelkallman, @Niall_McP y a @dbozzolo por acompañarnos en el Taller de Innovación Tecnológica, en el auditorio de la UIP. Estuvo genial! #orclapex"
2019-04-02T00:53:35.000Z,"Más que innovación tecnológica, necesitamos innovación social. Urgente"
2019-03-31T14:24:21.000Z,"Gracias !! @CIRDCapacita  por hablar de @paraguayabierto @opengovpart  y compartir mi experiencia de años en acceso a la información, rendición de cuentas, innovación y participación ciudadana y lo MÁS importante  tener todos la misma camiseta "
2019-03-29T00:06:47.000Z,"""Estamos trabajando para Usted... innovación, como no podía ser de otra manera""  #turismo"
2019-03-14T15:08:52.000Z,"""Nos invitaron a una feria de innovación en China y si ellos dicen que es innovador, tiene que ser innovador"" dice Mateo. #Bud66xFutureTrends #WhatsNext19"
2019-03-13T23:49:02.000Z,"Recibe el galardón de MICROEMPRESAS EXITOSAS 2018, Viviana Mendoza es propietaria de Florencia. Los diseños de Viviana, se destacan por su innovación, practicidad y belleza, posicionando a Florencia entre las marcas más importantes en la moda nacional."
2019-03-13T00:39:12.000Z,"Había que ganarle a U de Concepción para no perder la calma. Equipo en baja, se nos cierran y nos sabemos que hacer. 0 innovación. A mover piezas Profe Garnero!!"
2019-03-10T21:46:46.000Z,"TALLER INTERVENCIÓN SOCIAL SOSTENIBLE.CUÁNDO: JUEVES 14, de 18:00 a 20:00hsSobre innovación social aplicado en proyectos de desarrollo comunitario, con @soychrismendez, psicólogo clinico, especialista en metódologias educativas para jovenes en situación de riesgo."
2019-03-10T00:11:59.000Z,"#Innovación para la #Igualdad es el llamado de @ONUMujeres , si es así .. esperaremos los mejores cambios transformadores y nuevas soluciones para la mayor inclusión femenina en la sociedad @wdn @IRIglobal @valeriedowling @CarmenGdePorro @marucita_py @clauescobarrey"
2019-03-08T19:25:23.000Z,"A pocos días de los #PremiosADEC certamen que cada año distingue a empresas y empresarios/as que realizan un importante aporte a nuestra sociedad al obtener resultados extraordinarios dentro de su sector, la innovación y la RSE."
2019-03-08T12:25:12.000Z,"Tras varias transmisiones de la Copa Libertadores realizadas a través de Facebook, ¿Estás de acuerdo con esta innovación?."
2019-02-08T18:48:44.000Z,Leo innovación y ya me falta el aire
2019-02-07T14:08:20.000Z,"Con el objetivo de emprender acciones coordinadas entre el MIC, la Municipalidad y la Gobernación de Caaguazú, los Viceministros @isaacgodoyl y @luisllamosasb visitan Caaguazú con miras al progreso, innovación y generación de fuentes de trabajo para los pobladores de la zona"
2019-02-02T13:42:30.000Z,"Arrancamos el segundo bloque, con nuestro invitado, #JuanManuelBrunetti, Presidente del Consejo de Administración de la Universidad San Carlos. Vamos a estar hablando de #Innovación en la educación."
2019-01-31T23:59:14.000Z,#DobleE #E En el evento vamos a exponer diferentes metodologías ágiles d innovación con la q pueden contar las instituciones p/ mejorar sus experiencias en el servicio d desarrollo #emprendedor y con microempresarios!Vienen desde Europa #PeterSonderegger y @escorchado11
2019-01-25T14:02:31.000Z,"@isaacgodoyl ""El premio de economía creativa que hoy se entrega es el reconocimiento a los emprendedores que se animan a presentar sus proyectos de innovación social para sus comunidades. Con esto buscamos que las instituciones se consoliden y llevar de ejemplo a todo el país"""
2019-01-25T13:25:04.000Z,"El objetivo del concurso es desarrollar proyectos tecno-creativos de inclusión social para mejorar la comunidad. Los criterios que se tuvieron en cuenta fueron; la innovación, creatividad, tecnología, diseño, modelo y plan de negocio,  impacto social y potencial de crecimiento "
2018-12-20T21:26:48.000Z,"Todos los canales hablan de innovación y pea q amoa, ves los programas y es todo lo msmo desde hace 20 años por lo menos."
2018-12-19T02:02:12.000Z,#MasterChefPY @aquino_euge chipa guazú en una final0 creatividad0 innovación
2018-12-19T00:23:11.000Z,"La UPAP en conjunto con el Centro de Investigación e Innovación presenta una destacada publicación sobre Robótica, Inteligencia Artificial y el Futuro del Derecho del Dr. Marcelo Corrales, Director del Centro de Investigación e Innovación. @upap_py @ParaguayCiencia @COGLADES"
2018-12-15T12:20:05.000Z,"Todo el apoyo para el equipo de @cisoft, ante los ataques del concejal anti innovación @BuyeBuongermini. No podemos más seguir permitiendo que políticos improvisados y con mentalidad retrógrada, como éste, intenten regular la vida de los habitantes de Asunción."
2018-12-15T11:27:39.000Z,"Creemos en la #innovación como fuerza transformadora capaz de mejorar la calidad de vida de las personas. Empresarios, Academia y Gobierno coordinando y pensando JUNTOS donde queremos llegar  #InnovaPy"
2018-12-14T11:56:23.000Z,"Pese a la alta demanda que hubo esta mañana, (a estas horas siempre son menos los muvers conectados). La iniciativa es genial, 100% de ganancia para ellos de parte de la empresa. Taxis, o cualquier servicio debería entender que la competencia y la innovación llegó. @app_muv "
2018-12-04T16:10:12.000Z,"APROBADO pedido de informe a @AsuncionMuni para entender intención de perseguir iniciativas PRIVADAS como @app_muv y sobre otros servicios de transporte en la ciudad.No podemos ir contra la innovación, como opción de trabajo para jóvenes y medio de transporte para asuncenos!!!"
2018-12-04T14:13:51.000Z,"“No se puede perseguir a la innovación, no se puede ir en contra del espíritu emprendedor de los jóvenes paraguayos” "
2018-12-04T13:53:45.000Z,"Impulsamos esta iniciativa entre el sector público y privado. La Movilidad Eléctrica es industria, tecnología e innovación, ahorro, menor dependencia energética y mayor calidad ambiental. Llegó para ser el futuro y debemos anticiparnos para que llegue bien y en beneficio de todos"
2018-12-04T02:39:52.000Z,"Por favor no seamos de cuarta, q la mafia no le gane a innovación, dejemos de dar hermosos discursos y hagamos algo, dejemos de ser aldeanos y seamos ciudadanos del mundo, Les pido a todos los verdaderos patriotas que apoyen y usen apps como @app_muv no se dejen intimidar!"
2018-12-03T22:29:36.000Z,Que recurso’i de @Ferreiromario1 y la @AsuncionMuni con el argumento del marco legal para frenar a @app_muv y Uber. Uno de los mayores frenos al incentivo del desarrollo de la innovación son las legislaciones desfasadas y la burocracia inútil.
2018-12-03T21:47:00.000Z,Comunicado de la Asociación de Emprendedores del Paraguay @SomosASEPY sobre la postura municipal contra la innovación  @app_muv
2018-12-03T20:17:52.000Z,Por qué se teme tanto a la innovación? http://blog.bimsapp.com/evolucion-industrias/…Fuerza @app_muv ! De parte de todo el equipo de @tivahq y @bimsapp .
2018-12-03T17:03:03.000Z,#Investigación  + #desarrollo + #innovación mejoran las prestaciones y los beneficios ambientales para lograr una verdadera #economiacircular en las #carreteras @CirtecCT @apc_py @Cavialpa @capaco_oficial @mopcparaguay @PIARC_Roads
2018-12-03T16:57:16.000Z,#Investigación  + #desarrollo + #innovación mejoran las prestaciones y los beneficios ambientales para lograr una verdadera #economiacircular en las #carreteras @CirtecCT @apc_py @Cavialpa @capaco_oficial @mopcparaguay @PIARC_Roads
2018-11-29T21:50:15.000Z,"""Tenemos un vivero de innovación con nuestras 31 oficinas en todo el país. No hay organización financiera en el mundo que haya alcanzado la nota máxima en la medición de microfinanzas sociales"" @martinburt en la entrega de los Premios Visionarios Juscelino Kubitschek "
2018-11-19T16:33:40.000Z,"Con el equipo de #ParticipaPY, (@jorgesaldivar, Luca Cernuzzi, @RebeArteta, Marcelo Alcaraz) recibimos mención honorífica del Premio Nacional de Ciencia 2018, otorgado por el Congreso Nacional, a nuestro trabajo: Tecnología Cívica para la Innovación Social https://researchgate.net/publication/325323175_Civic_Technology_for_Social_Innovation_A_Systematic_Literature_Review…"
2018-11-18T23:03:18.000Z,.@arovia te espera para compartir las buenas prácticas sobre innovación en territorio.              #InnovAcción Estarán representantes de @superarpobreza de Chile   Confirma tu presencia en http://bit.ly/seminarioinnovaccion…
2018-11-11T16:56:11.000Z,"Centros de incubación, universidades, StartUps, innovación, economía creativa, atracción de inversiones, emprendimientos sociales y proyectos empresariales ahora en la prioridad del Gobierno Nacional!El #ParaguaydeLaGente va dar ese salto cualitativo y sumamente importante!"
2018-11-08T19:54:19.000Z,"Presentación de mi ponencia: ""La Propiedad Intelectual y la Innovación en la academia"" en el marco del ""III Encuentro de Investigadores de la Sociedad Científica del… https://instagram.com/p/Bp7orJJnZ28/?utm_source=ig_twitter_share&igshid=qilmoexb9ex6…"
2018-11-07T11:51:35.000Z,"Estoy en el IBM innovation day, y la presentación la hacen con un Mac, ohh, será esa la innovación?"
2018-11-06T10:43:24.000Z,"2) de 2015 a 2025, reducción de las diferencias con los países más avanzados; de 2025 a 2035, refuerzo de la posición china; de 2035 a 2045, convertirse en vanguardia de la innovación mundial."
2018-11-01T17:27:40.000Z,"Reunión con el director de Innovación de GLOBALIA, Luis Ureta, con respecto a la implementación de acciones conjuntas entre Paraguay y la prestigiosa organización internacional."
2018-10-28T22:47:25.000Z,Jair Bolsonaro dio su primer discurso como Presidente electo de Brasil vía Facebook Live. Potente señal a los medios tradicionales.La innovación en la comunicación es urgente.
2018-10-27T11:55:41.000Z,"Revisando el plan siendo más ambiciosos, acciones concretas para todos nosotros  #datos #mejorcalidadevida #aip #innovación"
2018-10-08T21:07:07.000Z,#InteligenciaArtificial al servicio de la #Educación #Innovación
2018-10-07T22:42:33.000Z,"Hoy me puse a analizar a Apple desde la salida de Steve Jobs, y me di cuenta que la innovación quedó decadente, piensan que yo me voy a comprar un nuevo modelo por el solo hecho de que su cámara saca con profundidad, I’m mean.. C’MON DUDE!"
2018-10-06T14:37:35.000Z,"En el segundo bloque nos acompaña Mauri Rivas, co fundador de MUV. Hablamos sobre su emprendimiento y está innovación en nuestro país"
2018-10-05T13:20:25.000Z,En #ideAccion2018 de la mano de @KogaImpactLab Más de 500 personas demuestran que el emprendimiento y la innovación cotiza al alza en #Paraguay #movamosalmundo
2018-10-05T03:24:26.000Z,"Aplausos de pie para @elsurti. Eleva la vara, muestra el camino, disipa el humo y nos invita a mejorar en calidad e innovación. Salud y que sigan éxitos"
2018-10-04T03:37:19.000Z,"Innovación & emprendedurismo. Paraguay necesita más “Marcos Riquelmes”; más galletitas; más mercados; más jóvenes que agreguen con sus talentos, valor a nuestros productos @mriquelme1 @MIC_PY"
2018-10-03T13:22:09.000Z,"Con la presencia del Presidente @MaritoAbdo y el Ministro @ArnoldoWiens presentamos 22 buses 0 km de la línea 44 XIMEX SA con rampas para personas con discapacidad, aire acondicionado y servicio de WiFi. Los usuarios se merecen Transporte de calidad, seguridad e innovación."
2018-09-28T22:02:57.000Z,"El #DíaMundialdelTurismo 2018 se celebró ayer, 27 de septiembre en Budapest (Hungría), con una ceremonia centrada en la transformación digital en el turismo, una prioridad de la @UNWT. Se abordó cómo la inversión en nuevas tecnologías brinda oportunidades de innovación al sector."
2018-09-28T15:43:46.000Z," Un honor ser parte del @sntcanal9! Desde 1965, la innovación se volvió parte integral de nuestro ADN.Evolucionamos constantemente para llegar hasta vos a través de múltiples plataformas, porque donde estás vos, estamos nosotros.#SNT53Años"
2018-09-27T18:45:52.000Z,"La ministra de turismo, @Sofiaemontiel participó en el festejo de la @UNWTO por el #DiaInternacionalDelTurismo  en Budapest. Durante un panel se enfocó en la creación de productos acordes al turismo, creatividad, emprendedurismo, innovación y nuevas tecnologías."
2018-09-13T13:58:10.000Z,"Diálogo de Tecnología e Innovación Educativa con @TomasDeCamino.""Fabricación Digital y Espacios Maker""#10añosPyEduca"
2018-09-13T10:31:12.000Z,Nos quedan 3 lugares para el curso de INNOVACIÓN.. Todo listo para hoy! Más Info; 021 333225/7
2018-09-12T17:53:33.000Z,"Excelente @somosptf evento de clase mundial, el primer paso a la innovación es la inspiración #ideasqueconectan en Paseo La Galería"
2018-09-11T21:25:24.000Z,La innovación es el único camino para ganar 
2018-09-09T15:08:00.000Z,#Repost @morenatoro (get_repost)・・・Morena Toro en el desfile de PRODI/AFW ! Hoy a partir de las 18:00hs en el @hotelvillamorra #morenatoro #prodi #diseño #innovación #Paraguay en Hotel… https://instagram.com/p/BngoNnYgJiB/?utm_source=ig_twitter_share&igshid=hpuowq93pady…
2018-09-07T22:00:27.000Z,"VI Congreso Regional Internacional 2018""Innovacion Educativa. Nuevos Retos hacia una Educacion de Excelencia"" en Polideportivo Municipal Paraguarí https://instagram.com/p/BncN2C3n4oD/?utm_source=ig_twitter_share&igshid=s9kcwc6ar6e4…"
2018-09-07T21:01:44.000Z,Innovación Es tan fácil... es tan lindo!Bien por @SaraComercial y el @IPSParaguay !
2018-09-06T12:36:38.000Z,"Este jueves 13 queremos mostrarte nuevas técnicas de innovación que mejoren tu gestión. Responder cómo hacer mejor lo qué haces, es lo que queremos hacer!  Inscribite!! #AccionCapacita  021 333225/7"
2018-08-25T19:42:53.000Z,Sección innovación de la revista Vida! Gracias @ronald_rrhh revistavidauhpablenchamorro http://quasar.py••••••••••••#quasarpy #electricbike #interview #innovacion #innovation… https://instagram.com/p/Bm6fw8iAenT/?utm_source=ig_twitter_share&igshid=1k3iz4p0i8eme…
2018-08-25T19:39:40.000Z,Buenísima la nota en la sección innovación de la revista Vida! Gracias @ronald_rrhh revistavidauh pablenchamorro http://quasar.py ••••••••••••#quasarpy #electricbike #interview… https://instagram.com/p/Bm6fZingr3m/?utm_source=ig_twitter_share&igshid=a0tjwjfw1suu…
2018-08-25T19:35:49.000Z,"Buenísima la nota en la sección innovación de la revista Vida! Gracias @ronald_rrhh revistavidauh pablenchamorro http://quasar.py @ Asunción, Paraguay https://instagram.com/p/Bm6e9ScA9Gf/?utm_source=ig_twitter_share&igshid=jct6fd4y297k…"
2018-08-23T12:22:37.000Z,La Tríada. Universidades latinoamericanas forman alianza para impulsar la innovación educativa y la investigación https://observatorio.itesm.mx/edu-news/2018/8/16/universidades-latinoamericanas-forman-alianza-innovacion-educativa-investigacion#.W36myxVQj3Y.twitter…
2018-08-23T00:18:19.000Z,"""Mayor cantidad y calidad de investigación científica genera el crecimiento de la innovación"" - Laura Altschuler#cacopi #emprendedurismo #innovacion"
2018-08-22T23:20:43.000Z,Elkem fabrica ferrosilicio de alta calidad. Se usa como insumo para la producción de acero y de aluminio. Elkem apunta además a ser líder en innovación en el uso y la producción sostenible de biomasa  https://t.co/9oiMKEDMZz
2018-08-22T18:51:03.000Z,"LG Electronics lanza su nueva Campaña Sumate al Mundo Premium Asunción, Paraguay - 22 de agosto de 2018 - LG Electronics, en su constante búsqueda por la innovación y la tecnología,… https://instagram.com/p/Bmyrc_tndxj/?utm_source=ig_twitter_share&igshid=1l4modhs6c8yw…"
2018-08-22T18:49:22.000Z,"LG Electronics lanza su nueva Campaña Sumate al Mundo Premium Asunción, Paraguay - 22 de agosto de 2018 - LG Electronics, en su constante búsqueda por la innovación y la tecnología,… https://instagram.com/p/BmyrQdSHXId/?utm_source=ig_twitter_share&igshid=btl59q0amp94…"
2018-08-19T01:27:54.000Z,"Curso de innovación y marketing deportivo, punta pie inicial para los objetivos próximos. Agradecido con el profesor @edgar_romero_10 por las enseñanzas y la calidad humana, también a mis compañeros que también aprendí mucho de ellos. "
2018-08-01T22:00:40.000Z,Listos para comenzar la segunda parte del Foro Internacional de Investigación e Innovación en UPAP con @ivansuazo @gutierrezmorag1 @VeroViedma @gniklander #HacemosCiencia
2018-08-01T21:20:35.000Z,"Muy interesante la conversación con Patricia, tenemos que incentivar y premiar la innovación en el Paraguay, es el futuro de la economía"
2018-07-30T16:34:54.000Z,Vine a darle mi batón  ahq (@ Mongarú - Estudio De Innovación in Asuncion w/ @mvinsfran) https://swarmapp.com/c/byberWoF9dg
2018-07-29T22:15:24.000Z,Innovacion = Nuevas Formas para lo Conocido 
2018-07-25T13:00:31.000Z,¿Cuáles son las necesidades en tecnología e innovación de los centros educativos? https://educaciontrespuntocero.com/convocatorias/encuentrosycongresos/tecnologia-innovacion-edelvives-y-google/88084.html… vía @educacion3_0En el Paraguay debemos optar por estos modelos. Es posible!
2018-07-25T12:58:49.000Z,Te ofrecemos fortalecer tus capacidades en; Oratoria y Argumentación con @natisosajovella  Innovación y Gestión con @yansperanza  Actualización en Derecho Constitucional con @HEstigarribia  Actualización en Derechos Humanos y Anticorrupcion @ElodiaAlmiron
2018-07-23T14:44:41.000Z,"Felicitamos a todos los ingenieros en su día y les agradecemos por su labor comprometida con la innovación, con el mejoramiento de la sociedad y con el desarrollo de nuevos conocimientos."
2018-07-11T00:04:33.000Z,El CONACYT lleva a cabo “La Noche de la Innovación”: Presentación oficial de #PROINNOVA 
2018-07-10T23:34:45.000Z,"#Innovacion #ExpoMRA (@ Asociacion Rural del Paraguay in Mariano Roque Alonso, Paraguay) https://swarmapp.com/c/b13tw0vIkPS"
2018-07-10T00:26:40.000Z,Mis alumnos de Innovación Empresarial en pleno trabajo de análisis. en Posgrado Universidad Columbia https://instagram.com/p/BlB-p7Ygr_TZ3LahPIApkf2XVzzVeJt6G-cxWs0/?utm_source=ig_twitter_share&igshid=kjiak4z9gwbf…
2018-07-02T23:58:45.000Z,Algún problema de negocio que no se resuelve con comunicación = Innovación.Una gran oportunidad #Marcas #apuntesalpaso
2018-06-29T18:11:24.000Z,#Innovación #YerbaMate Les presento los Mate Greenies! Brownies con con Yerba Mate!
2018-06-26T17:17:05.000Z,"Hoy, en ProNoticias de @canalpropy, nuestra directora de Patrimonios Turísticos Gabriela Rolandi, estuvo comentando todo acerca de lo que fue la inauguración del #Mapping3D en la Misión de Jesús de Tavarangué y lo que significa para el turismo nacional y regional esta innovación."
2018-06-10T23:28:19.000Z,"Felicitaciones a los amigos de la vereda de enfrente por copiar lo bueno, la innovacion que vino desde @CCP1912oficial hace que el futbol pyo eleve el nivel. Claramente marcamos tendencia y eso nos dice que estamos en el camino correcto. A seguir laburando #MKTCCP"
2018-06-06T23:33:51.000Z,Diseño e Innovación en la economía naranja  (@ Union Industrial Paraguaya in Asuncion) https://swarmapp.com/c/0ogZM5Yrfe8
2018-05-24T23:58:58.000Z,"Las “5 i” p/ el #CrecimientoEconómoco a largo plazo:- Inversiones - Instituciones- Integración - Innovación - Inclusión Presentación de @cgfernandezv, Presidente del @BCP_PY en el @cgcepy.#BCPEduca #DíaDelEconomista"
2018-05-22T23:47:40.000Z,"@UEenParaguay financia el proyecto Innovación para el Cambio Climático, implementado por la fundación FES y @Ceamsopy"
2018-05-21T18:06:45.000Z,¡Gracias @SomosASEPY por compartir el evento #Cerrito2018! Queremos posicionar a Paraguay como referente de innovación y tecnología en eliminación de pobreza  #EndPoverty
2018-05-21T17:45:42.000Z,Muchas gracias a la FCE de la UNA por la invitación para compartir esta mañana con la comunidad universitaria para hablar sobre Innovación y Emprendimiento en el Paraguay 
2018-05-21T15:48:33.000Z,#Cerrito2018: ¡Más reconocimientos! Esta vez fue declarado de interés Municipal por parte de la Junta Municipal e Intendencia de Benjamín Aceval ¡Nos sentimos felices por recibir a líderes en innovación y tecnología para la eliminación de pobreza!
2018-05-19T15:04:53.000Z,"""Buscamos que la gente que vaya a #GramoFestFiis encuentre espacios de aprendizaje, diversión, innovación y que pueda participar de estos cambios dinámicos que aportan a la sociedad"" @daggmy de @KogaImpactLab"
2018-04-13T14:32:34.000Z,"Excelente representación, cuota Colombiana en el departamento de innovación @UNWTO @NataliaBayona @AnatoNacional"
2018-04-13T10:41:11.000Z,I'm at CEFIPP-Centro De Formación e Innovación en Políticas Públicas https://swarmapp.com/c/ejFBvqhIp8P
2018-04-12T21:08:46.000Z,Cerrito 2018 es un encuentro internacional que reunirá líderes en innovación social y tecnología a fin de crear soluciones para la eliminación de pobreza en sus distintas dimensiones. Más información en http://cerrito.com.py #Cerrito2018 #EndPoverty
2018-04-11T15:35:33.000Z,"Aprovecha esta nueva innovación genial iniciativa de el Club Olimpia para adquirir tus entradas. En cualquiera de los cajeros de Vision Banco.¡Comprás, Imprimís e Ingresás!"
2018-04-07T16:35:43.000Z,"“ La competitividad, la innovación, el uso de las herramientas digitales son clave para diseñar un turismo hecho por jóvenes y para los jóvenes” dijo la ministra al finalizar su ponencia en el tercer Foro de Turismo Joven con enfoque en la “Transformación Digital del Turismo”."
2018-04-06T20:39:01.000Z,Firmamos convenio con @DTPOperator para implementar el Semáforo de Eliminación de Pobreza [@PStoplight] con el apoyo de Iniciativa de Innovación Social @AgendaCAF que busca mejorar la calidad de vida de todos los colaboradores de la empresa #ParaguaySinPobreza #SentíQueSePuede
2018-03-15T12:36:49.000Z,"Hoy y mañana se realiza @MKTrendsPy, el evento digital más importante del , donde junto a grandes colegas como @santiagolivera y @EliaGuardiola estaremos disertando sobre tendencias e innovación  ¡Alegría!"
2018-03-05T11:49:02.000Z,#organizacionesexponenciales #innovacion #disrupcion
2018-03-01T19:32:49.000Z,Astillero presenta última innovación en Drones capaces de inspeccionar tanques en espacios confinados http://paraguayfluvial.com/astillero-presenta-ultima-innovacion-en-drones-capaces-de-inspeccionar-tanques-en-espacios-confinados/…
