postDate,responding
2021-09-17T01:30:30.000Z,Mucho internet jeyma vemos hina
2021-09-16T21:08:55.000Z,"Notable como el que paga, tiene ley a medidaComo pretenden implementar la ley si esto no se soluciona?- Analfabetismo- Horario de transacciones y entidades- Falta de ATM- SIPAP- Apps deficientes de entidades- Falta de planes de internet para usar apps"
2021-09-16T20:41:08.000Z,"¡Presentes una vez más como proveedores exclusivos de internet en la ""𝗘𝘅𝗽𝗼 𝗚𝗮𝗻𝗮𝗱𝗲𝗿𝗮 𝟮𝟬𝟮𝟭"" Desde nuestra icónica esquina en conjunto con @voxpy y @Petropargov te esperamos con las mejores promos!! #ExpoGanadera2021 #ConectandoAlPaís "
2021-09-16T19:42:28.000Z,"Ven porqué es necesario denunciar en redes casos que son ninguneados por las autoridades competentes? Hoy la presión ciudadana está más fuerte que nunca y genera mucho impacto. No se cansen de denunciar irregularidades, aunque sea por acá. Internet es para siempre."
2021-09-14T23:53:30.000Z,"@TigoParaguay pésimo el servicio, más de 12 hs. Sin Internet hogar"
2021-09-14T22:12:48.000Z,"@TigoParaguay hola, desde hoy a las 02:00 horas estoy sin Internet, esperando su técnicos me llamen, mi reclamo esta agendado, pero recién para mañana, espero tengan la diferencia de contactarme, mi contacto lo tienen por mi c.i., gracias"
2021-09-14T19:45:42.000Z,"""No sé cómo explicarle a mis hijos* y bueno amiga, si tenes Internet para tuitear, tenes para informarte. Que seas inútil ya es otra cosa. Y eso ya no es culpa de la película jajs"
2021-09-14T17:39:45.000Z,@personalpy Necesitamos ya internet 
2021-09-14T15:32:42.000Z,Re que es censura pero se tendría que hacer un examen para tener redes sociales tanta gente estupida no puede estar en internet
2021-09-14T00:19:41.000Z,Welcome to the internet
2021-09-13T20:08:05.000Z,"Hoy amanecí alegre, no importa la factura de la Ande, el internet, mis anteojos rotos, el alquiler, mi billetera y tarjeta vacía."
2021-09-13T14:56:30.000Z,"Teletrabajar es cool hasta que se va la luz, agua, internet y en apenas segundos vuelves al tercer mundo con sus miserias "
2021-09-12T20:53:08.000Z,Me estresa lo lento que está el internet de Tigo 
2021-09-11T22:43:51.000Z,Vale la pena cada Guaraní que se paga por Internet para ver estas cosas. https://twitter.com/ISijpersma/status/1435274216950075395…
2021-09-11T22:43:09.000Z,@COPACO_SA ni línea baja no tengo ésta mañana internet y ésta tarde ya la linea baja que es lo que pasa 021582114
2021-09-08T20:02:35.000Z,Para estas cosas pago mi internet carajo jajajajajajaaaa
2021-09-08T19:57:06.000Z,Hola @personalpy a qué hora vamos a tener internet?  Desde ayer ya que estamos así amigos
2021-09-08T12:39:14.000Z,@COPACO_SA 021582114 no tengo Internet mi nieta tiene que conectarse para su clase y no puede
2021-09-07T17:41:37.000Z,HUAHUAHAUAU. EU AMO A INTERNET
2021-09-06T15:39:56.000Z,Estaba cargando todo ya en el sistema.Y de repente... SAS! Se fue el internet.Y yo... mba’e la oikoa viejo!?Ahora... estoy comenzando todo de nuevo.Fin.
2021-09-06T14:20:15.000Z,"Boomers en Internet, no lo entendemos!"
2021-09-03T14:46:14.000Z,"Buen dia Comediantes de @TigoParaguay de onda nomas ya tengo Servicio de tv/internet y ni enterado yo, jamas solicite algun servicio de Tigo, @sedecopy ustedes son los que controlan estas irregularidades!?? O cual institucion es??"
2021-09-03T13:05:05.000Z,A alguien le funciona su Internet de Claro??? @claropy USTEDES PIKO NO HACEN LUEGO ATC??? DESDE AYER QUE ESTOY LLAMANDO Y NADA !!!
2021-09-03T02:05:14.000Z,"Primer intento de una receta de internet de pan Jalá, de tradición judía. Oikoite y yo feliz por la aprobación total de los comensales "
2021-09-02T21:24:36.000Z,@personalpy que le pasa hoy a tu internet?
2021-09-02T21:18:08.000Z,Cayó instagram? O es mi Internet?
2021-09-02T18:42:48.000Z,"No puedo creer que CASI 1 año soporté tu execrable internet @personalpy. Es tanto mi fastidio que vine a cancelarlo a las 2 de la tarde y SIN CONTRATAR OTRO SERVICIO ANTES. Ahora sí, VAI EMBORA. Y ni se te ocurra responder este tuit porque te voy a denunciar con el FBI por acoso."
2021-09-02T18:23:48.000Z,"@TigoParaguay sin internet, Limpio-Villa Huguito"
2021-08-31T01:02:48.000Z,"No hay luego en este bendito país un servicio de Internet que funcione??????? @personalpy el mismo sorete con diferente olor que casTigo.. YouTube viejo no podes ver, pero ellos te dicen que te dan 100mbps de bajada..."
2021-08-31T00:56:41.000Z,12 mil notebook con Internet gratis entregados.
2021-08-31T00:55:58.000Z, #Conectividad | Más de 1.000 Instituciones Educativas con conectividad digital. Se crearon 110 espacios con Internet gratuito. 59 Hospitales están conectados a la red digital. Más de 120 telecentros con conexión a Internet en el territorio nacional.Cc Presidente @MaritoAbdo
2021-08-30T12:10:11.000Z,"Aparte que me estoy enterando tarde del live, estoy en clases, la  de internet no funciona "
2021-08-27T17:36:39.000Z,"En el Bus camino al Casino de Asu, vendedor ofreciendo, Caramelito, Chispita, Jugo, internet 5G, antes de bajarce lanza un ""El Verdadero a Nadie"" (sin ventas) hahahahahahaha fuerza che Kpe!! No sos el Unico a Nadie!!"
2021-08-27T15:54:03.000Z,@COPACO_SA no funciona mi Internet 021582114 por favor 
2021-08-27T14:22:04.000Z,"DIOS MIIOOO QUE QUILOMBO LA TECNOLOGÍA SEÑORAAAA!!!Después de mil vueltas carnero, error not found de páginas, internet lentísimo !!!!! POR FIIIN YA ESTAMOSSSSS!!!!VOLVEMOS A LA CANCHA LPM!!!!!-NUESTRO MOMENTO SAGRADO @angelita_1965 - VAMOS CERRO PORTEÑO CRJ!!!"
2021-08-27T01:41:48.000Z,Esto pasa cuando TODOS tienen acceso a Internet 
2021-08-26T13:32:01.000Z,@COPACO_SA va y viene mi señal de internet021582114
2021-08-26T01:47:48.000Z,"Que curso mas plaga me tocó este semestre man. Les pregunto algo sobre una tarea y me dicen, esta en el material, busca en internet, dale pelotudo ya se que esta en el material pero me podes ayudar la concha de tu madre"
2021-08-24T02:14:08.000Z,Explota internet por el spidervers. #PremioNovel
2021-08-23T21:52:10.000Z,@TigoParaguay SOSTENGO QUE TU TV TIGO ES UNA MIERDA Y TU INTERNET DE HOGAR Y DE MI CELULAR NI QUE DECIR!!! CHE KUERAI PENDE HEGUI CARAJO!!!
2021-08-23T19:01:27.000Z,Le peor decisión de mi vida fue cambiarme a @personalpy el internet es una porquería; alguien que pueda portarme HOY AHORA a @claropy
2021-08-23T16:41:55.000Z,@personalpy señores de personal. Hace días que no se puede utilizar el servicio de Internet y intento llamar al número de atención al cliente y nada. No funciona nada
2021-08-23T15:49:10.000Z,"Ustedes que saben todo, cuál es un buen servicio de Internet para la casa? Fibra óptica o lo que sea que te garantice una buena velocidad…"
2021-08-23T04:40:50.000Z,"Chicas ! Atiendan, hay una página en internet donde algunos pelotudos ponen fotos de cualquier chica y preguntan si tienen nudes, les dejo el link https://hispasexy.org/py/catalog.html"
2021-08-22T22:16:20.000Z,El hombre. Vio lo. Peor. De. Internet
2021-08-22T16:22:50.000Z,Como jode las bolas el internet de Tigo gran puta 
2021-08-19T00:06:41.000Z,"Es el peor servicio, te roban descaradamente en especial el internet, y lo peor del caso que las desgraciadas otras operadoras de persona o claro, no ofrecen su bendito servicio donde vivo, adivina donde? Vivo en el microcentro."
2021-08-18T20:57:39.000Z,@TigoParaguay espero que hagan el descuento correspondiente por las horas que no me están brindando el servicio de internet y cable…
2021-08-18T19:47:12.000Z,Y recuerden chicos NO CREAN TODO LO QUE VEN EN INTERNET SI NI SIQUIERA EXISTE EVIDENCIAS NI ESTUDIOS CIENTÍFICOS QUE LO DEMUESTRE 
2021-08-18T18:44:50.000Z,Los trasplantados pasan 30 días solos.. Sin sus familiares ni seres queridos.. Muchas veces quisimos ponerles un Internet decente para q se comuniquen/entretengan.. Problema: estamos en el 6to piso de @IPSParaguay.. Una mano? @TigoParaguay @personalpy @claropy @COPACO_SA?
2021-08-18T14:24:43.000Z,"Ésta basura globalista hace rato está en internet, por ende en las redes sociales se presentan como ""juegos didácticos"", motivo por el cual debemos controlar permanentemente los equipos de nuestros hijos.."
2021-08-18T03:12:11.000Z,"Legalmente a mí me sirvió que se haya perdido el semestre porque al comienzo de la pandemia quede atrapado en el campo sin poder volver a casa, con una casi nula señal de internet, sin libros ni nada. Obvio, si estaba en casa iba a decir al pedoite perdimos también. "
2021-08-17T16:22:27.000Z,@COPACO_SA no tengo Internet en forma continua va y viene la señal 021582114
2021-08-17T15:21:53.000Z,"Hace un par de años se le enveneno al Lider opositor Ruso en un avion, en Mi bendito pais ni se enteraron, hay niños en situación de vulnerabilidad por las calles (tambien gatos) pero se le envenena  al gato viajero de internet y se arma el escandalo !!!"
2021-08-14T22:24:01.000Z,Hoy me tocaba ver Capitán América y el Soldado del Invierno pero seguimos sin Internet en Villa Elisa @personalpy
2021-08-14T15:45:33.000Z,"Tanta gente, tantas cuentas denunciando lo mismo no pueden ser ni mercenarios, ni ""maniobras del imperialismo"" ¿No se dan cuenta? Pero, ¿Por qué los comunistas apagan el internet movil en toda la isla? Porque son alérgicos al disenso. #Despiertapy #SocialismoEsMiseria"
2021-08-14T14:53:32.000Z,"Nunca contraten a @TigoParaguay Internet, es el peor servicio del país"
2021-08-14T12:52:41.000Z,Desde temprano @TigoParaguay nos deja sin Internet 
2021-08-14T01:55:38.000Z,"Mal servicio de @TigoParaguay  sin Internet en todo el día, ya es un abuso @sedecopy intervengan, es una vergüenza el alto costo y el mal servicio, para colmo mienten, a las 17:45 me aseguraron que volvería en 2 horas, jamás volvió el servicio"
2021-08-13T21:11:58.000Z,"Quem realmente está com os jovens adventistas não precisa de plateia virtual nem post no Twitter.Não dá pra colocar num post, e não dá ibope, dá muito trabalho e pouca fama. Pra uns faz falta sair da internet. Pra outros, faz falta ler a Bíblia."
2021-08-13T18:36:54.000Z,"Nunca compren packs de internet, una vez que compras por arte de magia se te acaba más rápido el plan y todos los packs que compras por arte de magia @claropy"
2021-08-13T15:17:16.000Z,"El boom de Lgante me hace pensar en cómo Internet vino a democratizar muchas cosas, promoviendo el acceso al conocimiento y educación, la difusión de la creatividad y la cultura del DIY. Demostrando otros rostros de la cultura popular, el servicio de Internet debería ser público."
2021-08-10T15:31:33.000Z,Una puerqueza la velocidad de Internet!! Que porquería de servicio!! @personalpy hasta cuando van a robarnos?? Se paga por un servicio que no dan!
2021-08-10T03:47:59.000Z,Por mas personas que usen las redes sociales para tomar conciencia y tener en cuenta ciertas cosas una alerta que necesitan ayuda profesional no lo que leen solo en Internet! 
2021-08-09T20:29:14.000Z,@COPACO_SA va y viene mi internet 021582114
2021-08-09T17:33:37.000Z,"Si llegan hasta la Pulp, también en san Antonio e ypane.. Que esperan para cablear cañadita? De la Pulp al otro lado no tenemos Internet, seguimos en la pre-historia... Una vergüenza @TigoParaguay"
2021-08-09T17:31:54.000Z,"Para cuando van a llegar con el cableado del Internet a cañadita Ñemby? Supuestamente ya iban a llegar en mayo... Estamos en la pre-historia, no hay Internet en la zona.. Una vergüenza @personalpy"
2021-08-09T16:19:26.000Z,"¡Denuncia Penal YA! Estos infelices VIVEN atentando contra @COPACO_SA, cada dos por tres dejan sin Internet a miles de usuarios."
2021-08-06T21:22:19.000Z,Jajajajaj por esto pago internet xde
2021-08-06T13:51:51.000Z,"Los mercados son eficientes cuando toda la información está en los precios. (axioma del libre mercado).¿Ustedes creen que eso se da en los precios de los supermercados, las tarifas de celular e Internet, fletes, precios de combustibles y tasas de interés de los bancos?"
2021-08-06T11:05:59.000Z,Que alguien le corte el internet a esta gente xfa
2021-08-06T03:35:41.000Z,"Me inscribí a un curso que parece muy bueno por 30 U$$. Hoy en día, no aprende el que no quiere o no tiene Internet."
2021-08-06T02:59:23.000Z,"Muy fashion con tu iphone, pero pedis que se te ancle wifi  yo feliz con mi huawei nova 5t con saldo e Internet ilimitado, hay prioridades "
2021-08-05T03:26:30.000Z,No veo hina mi correo aviso:24 hs internet
2021-08-01T02:24:10.000Z,Bueno después de aproximadamente 3 días sin internet estoy devuelta xd #BTS #ARMY #hola
2021-07-31T17:29:18.000Z,@COPACO_SA mi señal de internet va y viene 021582114
2021-07-30T16:36:55.000Z,"@TigoParaguay Buenas tardes.Zona de Reducto, sin servicio de internet y televisión.Podrían sacar un comunicado de que hay problemas en la zona? Para poder justificar mi ausencia a una reunión.Muchas gracias."
2021-07-28T21:47:44.000Z,Nunca en su vida contraten el internet de @COPACO_SA  es el peor de Paraguay la peor asistencia tecnica mas de 2 meses con problemas de internet y nunca tienen solucion NO CONTRATEN NUNCA
2021-07-27T01:09:09.000Z,"@TigoParaguay hace más de 3 horas quedamos sin señal de internet y Tv en la zona de Paraguari. Cuando llamé dijeron que en 2 hs solucionarían, ahora la grabación dice “tiempo estimado 4 hs”, al final a qué solucionaran esta noche o debemos de esperar mañana lo más ya???"
2021-07-26T22:07:30.000Z,@COPACO_SA va y viene mi señal de internet les aviso que dentro de 2 a 3 meses voy a renunciar está a nombre de mi esposo pero ya no dá más nuestra paciencia 021582114
2021-07-26T15:09:29.000Z,@personalpy PUERQUEZA su Internet. Podrida de uds!! Se volvieron un tigo cualquiera 
2021-07-26T00:32:36.000Z,"Tengo que dejar todo para hacerme de Tv box urgente, me voy a poner las pilas estos meses porque mi internet de Cláro funciona a mil así que ese nomas me falta…"
2021-07-25T20:38:56.000Z,"Sería bueno que @COPACO_SA difunda cuantas llamadas recibe el 112, cuantas personas están asignadas al servicio, su estructura y salarios anuales. Porque con Internet y toda la información disponible será que este servicio debería seguir?"
2021-07-25T17:01:02.000Z,Somos indios latinos con guitarra eléctrica y comunicados a través de internet 
2021-07-25T16:09:42.000Z,@COPACO_SA va y viene la señal de internet 021582114
2021-07-25T13:20:19.000Z,Core quiero ver eeuu vs francia en basket por los juegos olimpicos. Alguien sabe donde se ve? Enlace en internet?
2021-07-25T01:26:02.000Z,Jajajaja me da risa este tipo de comentarios si no sabes separar una ficción de la realidad hacete ver amigo . Bienvenido a internet y al siglo 21.
2021-07-24T23:22:23.000Z,Que harta de @TigoParaguay casi todo el día sin Internet y ahora más lento que una tortuga!!!!
2021-07-24T19:00:37.000Z,"@personalpy hace 5 dias que contratamos internet Personal en casa, y casi todos los dias tuve que llamar al *111 reclamando que la señal es muy baja Será que son el mismo cas...tigo?"
2021-07-24T16:34:34.000Z,@COPACO_SA no tengo internet 021582114
2021-07-22T18:50:01.000Z,@COPACO_SA por favor va y viene mi señal de internet 021582114
2021-07-22T16:07:54.000Z,20hs sin Internet @personalpy y seguimos....
2021-07-22T11:44:56.000Z,"y la contradicción es q cualquier acto q reivindique o refuerce un paradigma machista va en contra de la campaña q están promoviendo al apoyar al fútbol femenino ej: Tigo no regala paquetes de datos ni planes de telefonía/internet, apoya con dinero o publicidadno es tan difícil"
2021-07-22T04:24:49.000Z,"@personalpy sin Internet en casa desde las 15:30hs, esto es una payasada"
2021-07-22T01:18:40.000Z,"@ANDEOficial @TigoParaguay Lambaré, sin energía, sin internet, sin TV sat., sin poder trabajar, y todo a raíz de la absoluta incompetencia de los proveedores y el monopolio energético @C9NParaguay @780AM @MilvaON  @SomosGEN @1000_am @ALBERTOPPERALTA"
2021-07-21T21:04:57.000Z,Jajajajaajajajajajajajaja por esto pago internet. https://twitter.com/BetaScarone/status/1417640662422466561…
2021-07-21T19:49:00.000Z,@COPACO_SA va y viene la señal de internet 021582114
2021-07-18T23:52:50.000Z,Por éstas cosas es que no o deben acceder al uso de Internet los analfabetos funcionales. https://twitter.com/MarcialValdez18/status/1416886142809649157…
2021-07-18T20:39:17.000Z,@TigoParaguay qué pasa con la señal de Cable e Internet zona Lambaré? 1 hora ya sin servicio. Domingo día de Fútbol que solo se ve por @TigoSportsPY
2021-07-17T10:42:24.000Z,"Día del emoji! ! Muchas críticas reciben porque no ""favorecen"" el desarrollo del lenguaje...sin embargo son parte de él actualmente. ""solo"" 22 años cumplen, en 1999, el artista japonés Shigetaka Kurita creó el primer emoticón y lo publicó en internet.https://emojipedia.org"
2021-07-17T08:27:41.000Z,@COPACO_SA Ayer a la tarde me restablecieron mi línea baja y el internet hoy a las 4 de la mañana no vuelvo a tener 021582114 por favor 
2021-07-17T01:50:27.000Z,3 dias ya nos quedamos sin internet en la semana y 2 sin luz; en el verano de milagro tenemos agua. Algo funciona bien en este país?
2021-07-16T21:57:08.000Z,"#DESTACADO Este viernes fue inaugurado un moderno Telecentro ubicado en el Mercado Municipal de Villeta, el mismos cuenta con computadoras y servicio de internet a disposición de la ciudadanía de lunes a viernes, de 07:30 a 17:30 horas, y sábados de 07:30 a 15:00 horas."
2021-07-14T12:15:40.000Z,@COPACO_SA por favor anoche escuché que estaban cortando árboles seguro cortaron los cables por favor no tenemos línea baja ni internet 021582114.
2021-07-14T12:06:56.000Z,@COPACO_SA No tengo línea baja ni internet por favor 021582114
2021-07-14T02:35:14.000Z,"@Tigointernetpy @TigoParaguay  estamos en china? Xq tengo bloqueos en mi servicio? Van a bloquear Netflix y similar a pedido de canal 4, 9, 13 etc? @SenadoresPy @DiputadosPy @CyT_Diputados  no pueden sensurar internet!!"
2021-07-14T00:03:23.000Z,@COPACO_SA va y viene mi internet por favor 021582114
2021-07-13T17:54:40.000Z,Un  ENORME PARA TIGO que nos corto el cable por DOS días de atrasado. AAhhhhh pero CUÁNDO ELLOS ME CORTABAN EL INTERNET y no podía trabajar e igual me descontaban NO TENIAN consideración conmigo.
2021-07-13T17:03:01.000Z,"Sí, ayer revise en internet y están ahí más vacunatorios disponibles, sólo que se dio demasiada publicidad al Aratiri, también en la costanera de Asunción tienen que ir,  La Costa y Sanatorio Británico también. Tienen que informar cuáles son los otros sitios donde pueden ir."
2021-07-13T16:40:07.000Z,"Risintidi, que puta ko cretinos partida con acceso a Internet"
2021-07-13T16:29:28.000Z,"Gente ayuda, necesito ideas para tortas de cumpleaños con temática @BTS_twt y no me gustan lo encuentro en internet "
2021-07-13T00:16:17.000Z,Será que me van a hacer un descuento en mi factura de Internet por WIFI??? Hace 48 horas no funciona el servicio!! Quiero un descuento en mi factura!! @personalpy
2021-07-12T23:26:58.000Z,Lo único que hice fue ayudarles a los compañeros que ni pito no entienden como anotarse por internet para vacunarles. No hice nada malo que rabia
2021-07-12T19:54:01.000Z,@COPACO_SA no funciona el internet va y viene su señal por favor 021582114
2021-07-12T19:52:17.000Z,@COPACO_SA está con problemas mi internet va y viene su señal por favor
2021-07-12T12:35:18.000Z,Bueno @personalpy anecimos otra vez sin internet. A qué hora van a solucionar???
2021-07-12T05:47:15.000Z,"Cuando eso no había internet en casa de mamá y con eso me salvaba la vida, hasta que se dieron cuenta y parchearon "
2021-07-12T01:42:40.000Z,Será que Atc de @personalpy tampoco tiene señal de Internet por eso no responde 
2021-07-12T00:49:12.000Z,No sabía que ya tenían Internet!... Que maravilla el comunismo!
2021-07-12T00:11:56.000Z,Desde la siesta q estamos sin Internet @personalpy. Que sus técnicos están viniendo a ver para solucionar y nunca solucionan. Vienen caminando desde donde??? 
2021-07-11T23:24:49.000Z,Mi único día para hacer mis tareas de posgrado y sigo sin internet @personalpy !!!No puede ser que no solucionen!
2021-07-11T21:30:38.000Z,asi como también las entidades financieras proveen bastante accesibilidad a los créditos.  Búsqueda de espacios para Home office en bienes raíces. Busca espacios más amplios para la familia.  Facilidad de buscar bienes raíces a través de Internet.
2021-07-11T09:55:13.000Z,"Asegúrate de ser feliz en la vida real, no sólo por Internet Enviar."
2021-07-10T21:26:23.000Z,Estos de la Ande estuvieron tocando el cable de la esquina de casa y me dejaron sin Internet 
2021-07-10T18:40:34.000Z,"Nuestra Compañía se suma a la carrera de tu vida Todo listo para el mega vacunatorio en el ex Aratirí de @senparaguay @msaludpy, tras un gran despliegue técnico y montaje de fibra óptica, ya están los accesos a Internet wifi libre distribuidos en varios puntos del autódromo"
2021-07-10T17:24:59.000Z,Se quema internet esta noche.
2021-07-10T15:11:33.000Z,@personalpy otro día más que entre las 9 a 11 se va el internet
2021-07-10T02:34:25.000Z,vi en internet q 10 millones de personas no saben matemática básica jajjaa yo tbm no sé entonces ahora somos 11 millones
2021-07-09T22:51:20.000Z,"@Horacio_Cartes http://hola.señor Horacio Cartes ,seria tan amable de comprar ,tigo o copaco para proveer de internet a zonas donde no llega ,en mi caso particular estoy en limpio , y acá no llega ninguna empresa de internet, es triste y piden que sea virtual todo ..."
2021-07-09T16:21:41.000Z,Alguien conoce alguna forma de pagar internet hogar de @personalpy que no sea con la web de itau (no me funciona) o la de bancar pago movil (ya no accede a mi tarjeta de itau)???
2021-07-09T01:33:38.000Z,Falta un cablecito para J.ANo hay internet a 24 km de Asu.
2021-07-06T21:05:30.000Z,Y el 97% de la población tiene acceso a un telefono con Internet. Hace tiempo que pidieron para inscribirnos a la plataforma y hay gente que te quiere escrachar porque no tenes enfermedad de base. Primero donde sabes si una persona tiene o no? Y segundo..que carajo les importa?
2021-07-06T20:39:11.000Z,@COPACO_SA porqué no tengo internet? 021582114
2021-07-06T11:47:08.000Z,¿Queres aprender a vender por Internet? ¡Este curso es especial para ti! ¡Haz clic ya y aprovecha todos los beneficios!   https://hotm.art/hZIx5E
2021-07-06T11:40:55.000Z,@COPACO_SA va y viene mi señal de internet por favor 021582114.
2021-07-05T18:15:20.000Z,"@TigoParaguay pueden ayudarme, tengo inconvenientes de conexión de internet desde el viernes. No me responden concretamente que es lo que pasa. Tampoco atienden en el 0216189000"
2021-07-05T13:30:45.000Z,"@TigoParaguay Son una porquería, pago un servicio de internet hogar para usar todo la la tiempo mi paquete de celular, su respuesta siempre es te mandamos actualización @sedecopy"
2021-07-05T04:53:48.000Z,"Hola amigos de @TigoParaguay qué debemos hacer en Ypané para acceder al servicio de internet vía fibra óptica. No puede ser que estemos tan cerca y no podamos acceder al servicio ¿Debo juntar firmas, armar una comisión vecinal, ponerme en campaña? Agradecería una respuesta"
2021-07-04T22:44:30.000Z,Desastre el internet de @personalpy 
2021-07-04T18:09:12.000Z,"Sres @TigoParaguay , desde las 9:30 hr estamos sin servicio de internet y cable en Vista Alegre As. Según m dijeron se debió a un problema de corte de fibra, y q en 4 HORAS el servicio se reponía.Ya paso esas 4 hrs y ahora ni atienden el telf. para saber cuánto más se esperara"
2021-06-29T23:47:50.000Z,"""Compraste ya otravez por online? Dios mío sos un peligro con plata e internet""Perdón papá por no resistirme a las ofertas "
2021-06-29T19:20:41.000Z,"La polución visual en las calles céntricas de #asuncion por cablerios de la ande, empresas de Internet y telefónicas, además el peligro que supone un cortocircuito por cables viejos y asulfatados, #horama"
2021-06-27T21:19:20.000Z,El internet de Auron // El mío
2021-06-27T19:58:29.000Z,@COPACO_SA va y viene la señal del internet 021582114.
2021-06-27T17:32:39.000Z,Pagas por 100 Megas en Internet de  @TigoParaguay  y lamentable la velocidad que llega
2021-06-27T06:48:08.000Z,@TigoParaguay cuando puedo pedir el descuento por las horas que no funciona el servicio de Internet? Me acaban de decir en el 611 que no hay sistema ni manera de solucionar.
2021-06-27T04:28:53.000Z,Info randon de no creer. Tipo internet Explorer. El lunes se líquido la última materia más rompe bola de emca. TRANSMI. Locura de no creer que solo se espera la carga en CNC.Esto no iba a ser posible sin mi tremendo grupo de estudió y duplas de tp.Gracias colegas lqmuchisimooo
2021-06-26T17:51:39.000Z,"También estoy en la UNA, pero por internet con 2 clics ya se accede a los mismos beneficios..."
2021-06-24T21:23:16.000Z,Que tal si se ponen las pilas y uno de ustedes 3 llegan con el servicio de Internet al barrio cañadita de ñemby?Harto de hacer paquetes de Internet cada rato...@TigoParaguay @claropy @personalpy
2021-06-18T23:51:18.000Z,Lean este hilo es un buen y detallado informe de lo que se puede dar en Internet y su influencia en nuestros menores de edad.
2021-06-18T23:20:09.000Z,"No podes llorarle si te robas la foto de Internet y alzas, como pío ?"
2021-06-18T17:52:56.000Z," la importancia de que los padres supervisen a los NIÑOS en internet. Me parece totalmente culpa de sus padres o cuidadores, jamás le podes culpar a una NENA DE DOCE AÑOS de esto!! Lean la carta. Edad totalmente manipulable, es una criatura viva pero ingenua. btw ya apareció https://twitter.com/elindepepy/status/1405934069750407169…"
2021-06-18T16:13:51.000Z,"Innovaciones para la nube híbrida, tendencias de la nube y las implicaciones en TI, soluciones que brindan observabilidad de un extremo a otro en internet y las nubes, automatización que simplifica la operación de la nube híbrida y otros temas en  Future Cloud "
2021-06-18T15:46:39.000Z,E aquí el resultado de dar teléfono a menores. #URGENTE  PELIGRO DEL INTERNET EN MANOS DE MENORES Niña de 12 años desaparece tras dejar una carta donde mencionaba que se encontraría con “amigos” que conoció en el juego Free Fire. Fuente :Informate CDE
2021-06-18T13:48:40.000Z,@personalpy que tal pio si revisan la calidad del Internet..  Hace unos días que se corta y justo cuando más necesitamos
2021-06-18T02:48:30.000Z,"Las ganas que tengo de pagar mi plan el mes siguiente @personalpy son igual de lentas que su Internet móvil, 4G pero la velocidad es 3,5 kb , una tortuga se 200años se va más rápido que su internet"
2021-06-18T00:39:15.000Z,@COPACO_SA por favor va y viene la señal de internet 021582114.
2021-06-17T23:57:47.000Z,Entonces hoy ya nos quedamos sin Internet? @claropy 
2021-06-17T20:34:07.000Z,"Enamorarse por internet esta bien, verse y conocerse un día es avaricia"
2021-06-17T20:29:05.000Z,Hoy Jueves de Rock Nacional papa!Hasta las 18hs escúchanos por Global Dos radio por internethttp://Paraguayonline.net/globaldos/#YeahRadio #yea365py #YoEstuveAhi
2021-06-17T18:42:52.000Z,"@claropy les dejé un DM. Tengo inconvenientes con el servicio de internet, urgente una respuesta por favor."
2021-06-17T17:10:12.000Z,@personalpy no http://funciona.su internet hace horas en.villa elisa. Les envio la.cuenta http://por.dm
2021-06-17T14:23:28.000Z,Cual es el mejor servicio de Internet hogar? Que no sea de @TigoParaguay
2021-06-17T00:51:57.000Z,Lo peor llegas a tu casa y no tenes internet @personalpy @flowpersonalpy 
2021-06-16T17:25:38.000Z,Para estas cosas pago internet JAJAJAJAJA
2021-06-16T01:44:52.000Z,Los pro BTS cuera!!! Opama ningo las acusaciones en la industria musical ha existido incluso antes de la creación del internet. Se decía que algunos pagaban para que suenen en las radios y demás; ya con YouTube algunos decían que hasta se pagaba por views Definitivamente les
2021-06-15T15:49:39.000Z,"Michel Foucault tiene una obra que se llama SEGURIDAD, TERRITORIO Y POBLACIÓN se puede leer gratis en internet, pero en resumen, el dice que hay que prestar atención a la relación entre esos conceptos explicitando presupuestos metodológicos"
2021-06-15T15:38:16.000Z,"La fiscal dice que se lea todo en juicio, mientras tanto mi Internet adentro es pésima, ¡no sé qué hacer!, porque escuchar todo lo ya juzgado que es para definir la pena nomás, creo que alguien no está ubicado en tiempo y espacio."
2021-06-15T15:02:47.000Z,@TigoParaguay A qué hora van a reponer el servicio de Internet en la zona de Fernando de la Mora Z. Sur...?? Hasta las 12 tiene tiempo de entregar su examen....
2021-06-15T14:10:18.000Z,Así de lamentable es el servicio de Internet de @TigoParaguay pero para cobrar a fin de mes no te perdonan ni un día..
2021-06-14T20:06:22.000Z,Ya estamos al aire por la Global Dos radio por internethttp://Paraguayonline.net/globaldos/Whatsapeanos http://Wa.me/595986500547
2021-06-11T19:53:06.000Z,Escuchen Radio Nacional Del Paraguay 920 AM o por internet via http://desdeparaguay.com. Con Oscar B. LLanes Torres
2021-06-11T15:05:38.000Z,"Ansioso por anotarme para la vacunacion, con el 5g que se inyectó mi viejo igual el Internet de @TigoParaguay es una mierda"
2021-06-11T11:55:03.000Z,Muy pocas cosas en toda la faz del internet odio tanto como LAS PUBLICIDADES DE YOUTUBE
2021-06-10T22:45:25.000Z,Internet Explorer
2021-06-09T22:52:43.000Z,Cayó Whatsapp? E Instagram también parece? O mi internet nomas lo que mborea 
2021-06-09T22:35:52.000Z,Eu achando que minha internet que tá ruim 
2021-06-09T22:35:10.000Z,Todos entrando a twitter para comprobar si era el internet o se cayó WhatsApp y derivados
